Ticker,Open,High,Low,Close,ChangePercent-1,ChangePercent-2,RangeNet,RangePercent,RangePercent-1,RangePercent-2,WeekdayNum,Weekday,target
_SPXD,874.31,880.44,860.1,863.16,-1.83,0.29,20.34,2.33,3.41,2.54,3,3_Tue,No
_SPXD,863.87,869.79,861.44,868.15,-0.97,-1.83,8.35,0.97,2.33,3.41,4,4_Wed,No
_SPXD,869.51,873.74,866.52,872.8,0.58,-0.97,7.22,0.83,0.97,2.33,6,6_Fri,Yes
_SPXD,872.37,873.7,857.07,869.42,0.54,0.58,16.63,1.91,0.83,0.97,2,2_Mon,No
_SPXD,870.58,891.12,870.58,890.64,-0.39,0.54,20.54,2.36,1.91,0.83,3,3_Tue,No
_SPXD,890.59,910.32,889.67,903.25,2.44,-0.39,20.65,2.32,2.36,1.91,4,4_Wed,Yes
_SPXD,902.99,934.73,899.35,931.8,1.42,2.44,35.38,3.92,2.32,2.36,6,6_Fri,Yes
_SPXD,929.17,936.63,919.53,927.45,3.16,1.42,17.1,1.84,3.92,2.32,2,2_Mon,No
_SPXD,931.17,943.85,927.28,934.7,-0.47,3.16,16.57,1.79,1.84,3.92,3,3_Tue,No
_SPXD,927.45,927.45,902.37,906.65,0.78,-0.47,25.08,2.68,1.79,1.84,4,4_Wed,No
_SPXD,905.73,910,896.81,909.73,-3,0.78,13.19,1.45,2.68,1.79,5,5_Thu,No
_SPXD,909.91,911.93,888.31,890.35,0.34,-3,23.62,2.6,1.45,2.68,6,6_Fri,No
_SPXD,890.4,890.4,864.32,870.26,-2.13,0.34,26.08,2.93,2.6,1.45,2,2_Mon,No
_SPXD,869.79,877.02,862.02,871.79,-2.26,-2.13,15,1.72,2.93,2.6,3,3_Tue,No
_SPXD,867.28,867.28,836.93,842.62,0.18,-2.26,30.35,3.48,1.72,2.93,4,4_Wed,No
_SPXD,841.99,851.59,817.04,843.74,-3.35,0.18,34.55,4.1,3.48,1.72,5,5_Thu,No
_SPXD,844.45,858.13,830.66,850.12,0.13,-3.35,27.47,3.26,4.1,3.48,6,6_Fri,Yes
_SPXD,849.64,849.64,804.47,805.22,0.76,0.13,45.17,5.31,3.26,4.1,3,3_Tue,No
_SPXD,806.77,841.72,804.3,840.24,-5.28,0.76,37.42,4.65,5.31,3.26,4,4_Wed,No
_SPXD,839.74,839.74,811.29,827.5,4.35,-5.28,28.45,3.39,4.65,5.31,5,5_Thu,No
_SPXD,822.16,838.61,806.07,831.95,-1.52,4.35,32.54,3.93,3.39,4.65,6,6_Fri,No
_SPXD,832.5,852.53,827.69,836.57,0.54,-1.52,24.84,2.99,3.93,3.39,2,2_Mon,Yes
_SPXD,837.3,850.45,835.4,845.71,0.56,0.54,15.05,1.8,2.99,3.93,3,3_Tue,Yes
_SPXD,845.73,877.86,845.73,874.09,1.09,0.56,32.13,3.8,1.8,2.99,4,4_Wed,Yes
_SPXD,868.89,868.89,844.15,845.14,3.36,1.09,24.74,2.83,3.8,1.8,5,5_Thu,No
_SPXD,845.69,851.66,821.67,825.88,-3.31,3.36,29.99,3.55,2.83,3.8,6,6_Fri,No
_SPXD,823.09,830.78,812.87,825.44,-2.28,-3.31,17.91,2.17,3.55,2.83,2,2_Mon,No
_SPXD,825.69,842.6,821.98,838.51,-0.05,-2.28,20.62,2.5,2.17,3.55,3,3_Tue,No
_SPXD,837.77,851.85,829.18,832.23,1.58,-0.05,22.67,2.7,2.5,2.17,4,4_Wed,No
_SPXD,831.75,850.55,819.91,845.85,-0.75,1.58,30.64,3.68,2.7,2.5,5,5_Thu,No
_SPXD,846.09,870.75,845.42,868.6,1.64,-0.75,25.33,2.99,3.68,2.7,6,6_Fri,Yes
_SPXD,868.24,875.01,861.65,869.89,2.69,1.64,13.36,1.54,2.99,3.68,2,2_Mon,Yes
_SPXD,866.87,868.05,822.99,827.16,0.15,2.69,45.06,5.18,1.54,2.99,3,3_Tue,No
_SPXD,827.41,838.22,822.3,833.74,-4.91,0.15,15.92,1.92,5.18,1.54,4,4_Wed,No
_SPXD,829.91,835.48,808.06,835.19,0.8,-4.91,27.42,3.29,1.92,5.18,5,5_Thu,Yes
_SPXD,833.95,839.43,825.21,826.84,0.17,0.8,14.22,1.7,3.29,1.92,6,6_Fri,No
_SPXD,818.61,818.61,789.17,789.17,-1,0.17,29.44,3.56,1.7,3.29,3,3_Tue,No
_SPXD,791.06,796.17,780.43,788.42,-4.56,-1,15.74,1.99,3.56,1.7,4,4_Wed,No
_SPXD,787.91,797.58,777.03,778.94,-0.1,-4.56,20.55,2.61,1.99,3.56,5,5_Thu,No
_SPXD,775.87,778.69,754.25,770.05,-1.2,-0.1,24.44,3.14,2.61,1.99,6,6_Fri,No
_SPXD,773.25,777.85,742.37,743.33,-1.14,-1.2,35.48,4.61,3.14,2.61,2,2_Mon,No
_SPXD,744.69,775.49,744.69,773.14,-3.47,-1.14,30.8,4.14,4.61,3.14,3,3_Tue,No
_SPXD,770.64,780.12,752.89,764.9,4.01,-3.47,27.23,3.52,4.14,4.61,4,4_Wed,No
_SPXD,765.76,779.42,751.75,752.83,-1.07,4.01,27.67,3.62,3.52,4.14,5,5_Thu,No
_SPXD,749.93,751.27,734.52,735.09,-1.58,-1.07,16.75,2.22,3.62,3.52,6,6_Fri,No
_SPXD,729.57,729.57,699.7,700.82,-2.36,-1.58,29.87,4.06,2.22,3.62,2,2_Mon,No
_SPXD,704.44,711.67,692.3,696.33,-4.66,-2.36,19.37,2.76,4.06,2.22,3,3_Tue,No
_SPXD,698.6,724.12,698.6,712.87,-0.64,-4.66,25.52,3.66,2.76,4.06,4,4_Wed,No
_SPXD,708.27,708.27,677.93,682.55,2.38,-0.64,30.34,4.26,3.66,2.76,5,5_Thu,No
_SPXD,684.04,699.09,666.79,683.38,-4.25,2.38,32.3,4.73,4.26,3.66,6,6_Fri,No
_SPXD,680.76,695.27,672.88,676.53,0.12,-4.25,22.39,3.28,4.73,4.26,2,2_Mon,No
_SPXD,679.28,719.6,679.28,719.6,-1,0.12,40.32,5.96,3.28,4.73,3,3_Tue,No
_SPXD,719.59,731.92,713.85,721.36,6.37,-1,18.07,2.51,5.96,3.28,4,4_Wed,Yes
_SPXD,720.89,752.63,714.76,750.74,0.24,6.37,37.87,5.25,2.51,5.96,5,5_Thu,Yes
_SPXD,751.97,758.29,742.46,756.55,4.07,0.24,15.83,2.11,5.25,2.51,6,6_Fri,Yes
_SPXD,758.84,774.53,753.37,753.89,0.77,4.07,21.16,2.8,2.11,5.25,2,2_Mon,No
_SPXD,753.88,778.12,749.93,778.12,-0.35,0.77,28.19,3.74,2.8,2.11,3,3_Tue,No
_SPXD,776.01,803.04,765.64,794.35,3.21,-0.35,37.4,4.81,3.74,2.8,4,4_Wed,Yes
_SPXD,797.92,803.24,781.82,784.04,2.09,3.21,21.42,2.7,4.81,3.74,5,5_Thu,No
_SPXD,784.58,788.91,766.2,768.54,-1.3,2.09,22.71,2.9,2.7,4.81,6,6_Fri,No
_SPXD,772.31,823.37,772.31,822.92,-1.98,-1.3,51.06,6.64,2.9,2.7,2,2_Mon,No
_SPXD,820.6,823.65,805.48,806.12,7.08,-1.98,18.17,2.21,6.64,2.9,3,3_Tue,No
_SPXD,806.81,826.78,791.37,813.88,-2.04,7.08,35.41,4.39,2.21,6.64,4,4_Wed,No
_SPXD,814.06,832.98,814.06,832.86,0.96,-2.04,18.92,2.32,4.39,2.21,5,5_Thu,Yes
_SPXD,828.68,828.68,813.43,815.94,2.33,0.96,15.25,1.83,2.32,4.39,6,6_Fri,No
_SPXD,809.07,809.07,779.81,787.53,-2.03,2.33,29.26,3.59,1.83,2.32,2,2_Mon,No
_SPXD,790.88,810.48,790.88,797.87,-3.48,-2.03,19.6,2.49,3.59,1.83,3,3_Tue,No
_SPXD,793.59,813.62,783.32,811.08,1.31,-3.48,30.3,3.8,2.49,3.59,4,4_Wed,Yes
_SPXD,814.53,845.61,814.53,834.38,1.66,1.31,31.08,3.83,3.8,2.49,5,5_Thu,Yes
_SPXD,835.13,842.5,826.7,842.5,2.87,1.66,15.8,1.89,3.83,3.8,6,6_Fri,Yes
_SPXD,839.75,839.75,822.79,835.48,0.97,2.87,16.96,2.01,1.89,3.83,2,2_Mon,No
_SPXD,834.12,834.12,814.53,815.55,-0.83,0.97,19.59,2.34,2.01,1.89,3,3_Tue,No
_SPXD,816.76,828.42,814.84,825.16,-2.39,-0.83,13.58,1.67,2.34,2.01,4,4_Wed,No
_SPXD,829.29,856.91,829.29,856.56,1.18,-2.39,27.62,3.35,1.67,2.34,5,5_Thu,Yes
_SPXD,855.33,864.31,845.35,858.73,3.81,1.18,18.96,2.21,3.35,1.67,2,2_Mon,Yes
_SPXD,856.88,856.88,840.25,841.5,0.25,3.81,16.63,1.94,2.21,3.35,3,3_Tue,No
_SPXD,839.44,852.93,835.58,852.06,-2.01,0.25,17.35,2.06,1.94,2.21,4,4_Wed,No
_SPXD,854.54,870.35,847.04,865.3,1.25,-2.01,23.31,2.74,2.06,1.94,5,5_Thu,Yes
_SPXD,865.18,875.63,860.87,869.6,1.55,1.25,14.76,1.71,2.74,2.06,6,6_Fri,Yes
_SPXD,868.27,868.27,832.39,832.39,0.5,1.55,35.88,4.13,1.71,2.74,2,2_Mon,No
_SPXD,831.25,850.09,826.83,850.08,-4.28,0.5,23.26,2.79,4.13,1.71,3,3_Tue,No
_SPXD,847.26,861.78,840.57,843.55,2.13,-4.28,21.21,2.5,2.79,4.13,4,4_Wed,No
_SPXD,844.62,852.87,835.45,851.92,-0.77,2.13,17.42,2.07,2.5,2.79,5,5_Thu,No
_SPXD,853.91,871.8,853.91,866.23,0.99,-0.77,17.89,2.1,2.07,2.5,6,6_Fri,Yes
_SPXD,862.82,868.83,854.65,857.51,1.68,0.99,14.18,1.64,2.1,2.07,2,2_Mon,No
_SPXD,854.48,864.48,847.12,855.16,-1.01,1.68,17.36,2.02,1.64,2.1,3,3_Tue,No
_SPXD,856.85,882.06,856.85,873.64,-0.27,-1.01,25.21,2.95,2.02,1.64,4,4_Wed,No
_SPXD,876.59,888.7,868.51,872.81,2.16,-0.27,20.19,2.31,2.95,2.02,5,5_Thu,No
_SPXD,872.74,880.48,866.1,877.52,-0.1,2.16,14.38,1.65,2.31,2.95,6,6_Fri,No
_SPXD,879.21,907.85,879.21,907.24,0.54,-0.1,28.64,3.26,1.65,2.31,2,2_Mon,Yes
_SPXD,906.1,907.7,897.34,903.8,3.39,0.54,10.36,1.14,3.26,1.65,3,3_Tue,No
_SPXD,903.95,920.28,903.95,919.53,-0.38,3.39,16.33,1.81,1.14,3.26,4,4_Wed,No
_SPXD,919.58,929.58,901.36,907.39,1.74,-0.38,28.22,3.07,1.81,1.14,5,5_Thu,No
_SPXD,909.03,930.17,909.03,929.23,-1.32,1.74,21.14,2.33,3.07,1.81,6,6_Fri,No
_SPXD,922.99,922.99,908.68,909.24,2.41,-1.32,14.31,1.54,2.33,3.07,2,2_Mon,No
_SPXD,910.52,915.57,896.46,908.35,-2.15,2.41,19.11,2.1,1.54,2.33,3,3_Tue,No
_SPXD,905.4,905.4,882.8,883.92,-0.1,-2.15,22.6,2.49,2.1,1.54,4,4_Wed,No
_SPXD,884.24,898.36,882.52,893.07,-2.69,-0.1,15.84,1.79,2.49,2.1,5,5_Thu,No
_SPXD,892.76,896.97,878.94,882.88,1.04,-2.69,18.03,2.02,1.79,2.49,6,6_Fri,No
_SPXD,886.07,910,886.07,909.71,-1.14,1.04,23.93,2.71,2.02,1.79,2,2_Mon,No
_SPXD,909.67,916.39,905.22,908.13,3.04,-1.14,11.17,1.23,2.71,2.02,3,3_Tue,No
_SPXD,908.62,924.6,901.37,903.47,-0.17,3.04,23.23,2.56,1.23,2.71,4,4_Wed,No
_SPXD,900.42,900.42,879.61,888.33,-0.51,-0.17,20.81,2.3,2.56,1.23,5,5_Thu,No
_SPXD,888.68,896.65,883.75,887,-1.68,-0.51,12.9,1.45,2.3,2.56,6,6_Fri,No
_SPXD,887,911.76,881.46,910.33,-0.15,-1.68,30.3,3.42,1.45,2.3,3,3_Tue,No
_SPXD,909.95,913.84,891.87,893.06,2.63,-0.15,21.97,2.41,3.42,1.45,4,4_Wed,No
_SPXD,892.96,909.45,887.6,906.83,-1.9,2.63,21.85,2.45,2.41,3.42,5,5_Thu,No
_SPXD,907.02,920.02,903.56,919.14,1.54,-1.9,16.46,1.82,2.45,2.41,6,6_Fri,Yes
_SPXD,923.26,947.77,923.26,942.87,1.36,1.54,24.51,2.67,1.82,2.45,2,2_Mon,Yes
_SPXD,942.87,949.38,938.46,944.74,2.58,1.36,10.92,1.16,2.67,1.82,3,3_Tue,Yes
_SPXD,942.51,942.51,923.85,931.76,0.2,2.58,18.66,1.98,1.16,2.67,4,4_Wed,No
_SPXD,932.49,942.47,929.32,942.46,-1.37,0.2,13.15,1.41,1.98,1.16,5,5_Thu,No
_SPXD,945.67,951.69,934.13,940.09,1.15,-1.37,17.56,1.86,1.41,1.98,6,6_Fri,No
_SPXD,938.12,946.33,926.44,939.14,-0.25,1.15,19.89,2.12,1.86,1.41,2,2_Mon,No
_SPXD,940.35,946.92,936.15,942.43,-0.1,-0.25,10.77,1.15,2.12,1.86,3,3_Tue,No
_SPXD,942.73,949.77,927.97,939.15,0.35,-0.1,21.8,2.31,1.15,2.12,4,4_Wed,No
_SPXD,939.04,956.23,939.04,944.89,-0.35,0.35,17.19,1.83,2.31,1.15,5,5_Thu,No
_SPXD,943.44,946.3,935.66,946.21,0.61,-0.35,10.64,1.13,1.83,2.31,6,6_Fri,Yes
_SPXD,942.45,942.45,919.65,923.72,0.14,0.61,22.8,2.41,1.13,1.83,2,2_Mon,No
_SPXD,925.6,928,911.6,911.97,-2.38,0.14,16.4,1.78,2.41,1.13,3,3_Tue,No
_SPXD,911.89,918.44,903.78,910.71,-1.27,-2.38,14.66,1.61,1.78,2.41,4,4_Wed,No
_SPXD,910.86,921.93,907.94,918.37,-0.14,-1.27,13.99,1.54,1.61,1.78,5,5_Thu,No
_SPXD,919.96,927.09,915.8,921.23,0.84,-0.14,11.29,1.23,1.54,1.61,6,6_Fri,Yes
_SPXD,918.13,918.13,893.04,893.04,0.31,0.84,25.09,2.72,1.23,1.54,2,2_Mon,No
_SPXD,893.46,898.69,888.86,895.1,-3.06,0.31,9.83,1.1,2.72,1.23,3,3_Tue,No
_SPXD,896.31,910.85,896.31,900.94,0.23,-3.06,14.54,1.62,1.1,2.72,4,4_Wed,Yes
_SPXD,899.45,921.42,896.27,920.26,0.65,0.23,25.15,2.79,1.62,1.1,5,5_Thu,Yes
_SPXD,918.84,922,913.03,918.9,2.14,0.65,8.97,0.97,2.79,1.62,6,6_Fri,No
_SPXD,919.86,927.99,916.18,927.23,-0.15,2.14,11.81,1.29,0.97,2.79,2,2_Mon,No
_SPXD,927.15,930.01,912.86,919.32,0.91,-0.15,17.15,1.85,1.29,0.97,3,3_Tue,No
_SPXD,920.82,931.92,920.82,923.33,-0.85,0.91,11.1,1.21,1.85,1.29,4,4_Wed,No
_SPXD,921.24,921.24,896.42,896.42,0.44,-0.85,24.82,2.69,1.21,1.85,5,5_Thu,No
_SPXD,894.27,898.72,886.36,898.72,-2.91,0.44,12.36,1.38,2.69,1.21,2,2_Mon,No
_SPXD,898.6,898.6,879.93,881.03,0.26,-2.91,18.67,2.08,1.38,2.69,3,3_Tue,No
_SPXD,881.9,886.8,869.32,879.56,-1.97,0.26,17.48,1.98,2.08,1.38,4,4_Wed,No
_SPXD,881.28,887.86,878.45,882.68,-0.17,-1.97,9.41,1.07,1.98,2.08,5,5_Thu,No
_SPXD,880.03,883.57,872.81,879.13,0.35,-0.17,10.76,1.22,1.07,1.98,6,6_Fri,No
_SPXD,879.57,901.05,875.32,901.05,-0.4,0.35,25.73,2.93,1.22,1.07,2,2_Mon,No
_SPXD,900.77,905.84,896.5,905.84,2.49,-0.4,9.34,1.04,2.93,1.22,3,3_Tue,Yes
_SPXD,910.15,933.95,910.15,932.68,0.53,2.49,23.8,2.63,1.04,2.93,4,4_Wed,Yes
_SPXD,930.17,943.96,927.45,940.74,2.96,0.53,16.51,1.77,2.63,1.04,5,5_Thu,Yes
_SPXD,940.56,941.89,934.65,940.38,0.86,2.96,7.24,0.77,1.77,2.63,6,6_Fri,No
_SPXD,942.07,951.62,940.99,951.13,-0.04,0.86,10.63,1.13,0.77,1.77,2,2_Mon,No
_SPXD,951.97,956.53,943.22,954.58,1.14,-0.04,13.31,1.4,1.13,0.77,3,3_Tue,Yes
_SPXD,953.4,959.83,947.75,954.07,0.36,1.14,12.08,1.27,1.4,1.13,4,4_Wed,No
_SPXD,954.07,979.42,953.27,976.29,-0.05,0.36,26.15,2.74,1.27,1.4,5,5_Thu,No
_SPXD,972.16,979.79,965.95,979.26,2.33,-0.05,13.84,1.42,2.74,1.27,6,6_Fri,Yes
_SPXD,978.63,982.49,972.29,982.18,0.3,2.33,10.2,1.04,1.42,2.74,2,2_Mon,Yes
_SPXD,981.48,982.35,969.35,979.62,0.3,0.3,13,1.32,1.04,1.42,3,3_Tue,No
_SPXD,977.66,977.76,968.65,975.15,-0.26,0.3,9.11,0.93,1.32,1.04,4,4_Wed,No
_SPXD,976.01,996.68,976.01,986.75,-0.46,-0.26,20.67,2.12,0.93,1.32,5,5_Thu,No
_SPXD,986.8,993.18,982.85,987.48,1.19,-0.46,10.33,1.05,2.12,0.93,6,6_Fri,Yes
_SPXD,990.22,1003.61,990.22,1002.63,0.07,1.19,13.39,1.36,1.05,2.12,2,2_Mon,Yes
_SPXD,1001.41,1007.12,996.68,1005.65,1.53,0.07,10.44,1.04,1.36,1.05,3,3_Tue,Yes
_SPXD,1005.41,1006.64,994.31,1002.72,0.3,1.53,12.33,1.23,1.04,1.36,4,4_Wed,No
_SPXD,1004.06,1008,992.49,997.08,-0.29,0.3,15.51,1.55,1.23,1.04,5,5_Thu,No
_SPXD,999.83,1018,999.83,1010.48,-0.56,-0.29,18.17,1.82,1.55,1.23,6,6_Fri,No
_SPXD,1008.89,1010.12,1000.99,1007.1,1.34,-0.56,9.13,0.9,1.82,1.55,2,2_Mon,No
_SPXD,1005.77,1005.77,992.4,994.35,-0.33,1.34,13.37,1.33,0.9,1.82,3,3_Tue,No
_SPXD,994,1012.78,993.36,1005.81,-1.27,-0.33,19.42,1.95,1.33,0.9,4,4_Wed,No
_SPXD,1005.86,1013.14,1000.82,1012.73,1.15,-1.27,12.32,1.22,1.95,1.33,5,5_Thu,Yes
_SPXD,1012.23,1012.6,994.6,1004.09,0.69,1.15,18,1.78,1.22,1.95,6,6_Fri,No
_SPXD,998.18,998.18,978.51,979.73,-0.85,0.69,19.67,1.96,1.78,1.22,2,2_Mon,No
_SPXD,980.62,991.2,980.62,989.67,-2.43,-0.85,10.58,1.08,1.96,1.78,3,3_Tue,No
_SPXD,986.88,999.61,980.62,996.46,1.01,-2.43,18.99,1.92,1.08,1.96,4,4_Wed,Yes
_SPXD,996.41,1008.92,996.39,1007.37,0.69,1.01,12.53,1.26,1.92,1.08,5,5_Thu,Yes
_SPXD,1009.06,1027.59,1009.06,1026.13,1.09,0.69,18.53,1.84,1.26,1.92,6,6_Fri,Yes
_SPXD,1026.59,1035.82,1022.48,1025.57,1.86,1.09,13.34,1.3,1.84,1.26,2,2_Mon,No
_SPXD,1026.63,1037.75,1026.21,1028,-0.05,1.86,11.54,1.13,1.3,1.84,3,3_Tue,No
_SPXD,1027.35,1032.47,1021.57,1028.12,0.24,-0.05,10.9,1.06,1.13,1.3,4,4_Wed,Yes
_SPXD,1027.81,1033.33,1016.2,1030.98,0.01,0.24,17.13,1.67,1.06,1.13,5,5_Thu,Yes
_SPXD,1031.62,1039.47,1023.13,1028.93,0.28,0.01,16.34,1.58,1.67,1.06,6,6_Fri,No
_SPXD,1025.21,1025.21,1014.62,1020.62,-0.2,0.28,10.59,1.03,1.58,1.67,2,2_Mon,No
_SPXD,1019.52,1028.45,996.28,998.04,-0.81,-0.2,32.17,3.15,1.03,1.58,3,3_Tue,No
_SPXD,996.07,1000.34,991.97,994.75,-2.21,-0.81,8.37,0.84,3.15,1.03,4,4_Wed,No
_SPXD,996.12,1003.43,992.25,1003.24,-0.33,-2.21,11.18,1.12,0.84,3.15,5,5_Thu,No
_SPXD,1003.84,1016.48,1001.65,1016.4,0.85,-0.33,14.83,1.48,1.12,0.84,6,6_Fri,Yes
_SPXD,1018.67,1026.07,1018.67,1025.39,1.31,0.85,7.4,0.73,1.48,1.12,3,3_Tue,Yes
_SPXD,1025.36,1036.34,1023.97,1033.37,0.88,1.31,12.37,1.21,0.73,1.48,4,4_Wed,Yes
_SPXD,1032.99,1044.14,1028.04,1044.14,0.78,0.88,16.1,1.56,1.21,0.73,5,5_Thu,Yes
_SPXD,1043.92,1048.18,1038.4,1042.73,1.04,0.78,9.78,0.94,1.56,1.21,6,6_Fri,No
_SPXD,1040.15,1049.74,1035,1049.34,-0.14,1.04,14.74,1.41,0.94,1.56,2,2_Mon,No
_SPXD,1049.03,1056.04,1043.42,1052.63,0.63,-0.14,12.62,1.2,1.41,0.94,3,3_Tue,Yes
_SPXD,1053.99,1068.76,1052.87,1068.76,0.31,0.63,15.89,1.51,1.2,1.41,4,4_Wed,Yes
_SPXD,1067.87,1074.77,1061.2,1065.49,1.53,0.31,13.57,1.27,1.51,1.2,5,5_Thu,No
_SPXD,1066.6,1071.52,1064.27,1068.3,-0.31,1.53,7.25,0.68,1.27,1.51,6,6_Fri,No
_SPXD,1067.14,1067.28,1057.46,1064.66,0.26,-0.31,9.82,0.92,0.68,1.27,2,2_Mon,No
_SPXD,1066.35,1073.81,1066.35,1071.66,-0.34,0.26,7.46,0.7,0.92,0.68,3,3_Tue,No
_SPXD,1072.69,1080.15,1060.39,1060.87,0.66,-0.34,19.76,1.84,0.7,0.92,4,4_Wed,No
_SPXD,1062.56,1066.29,1045.85,1050.78,-1.01,0.66,20.44,1.93,1.84,0.7,5,5_Thu,No
_SPXD,1049.48,1053.47,1041.17,1044.38,-0.95,-1.01,12.3,1.17,1.93,1.84,6,6_Fri,No
_SPXD,1045.38,1065.13,1045.38,1062.98,-0.61,-0.95,19.75,1.89,1.17,1.93,2,2_Mon,No
_SPXD,1063.69,1069.62,1057.83,1060.61,1.78,-0.61,11.79,1.11,1.89,1.17,3,3_Tue,No
_SPXD,1061.02,1063.4,1046.47,1057.08,-0.22,1.78,16.93,1.6,1.11,1.89,4,4_Wed,No
_SPXD,1054.91,1054.91,1029.45,1029.85,-0.33,-0.22,25.46,2.41,1.6,1.11,5,5_Thu,No
_SPXD,1029.71,1030.6,1019.95,1025.21,-2.58,-0.33,10.65,1.03,2.41,1.6,6,6_Fri,No
_SPXD,1026.87,1042.58,1025.92,1040.46,-0.45,-2.58,16.66,1.63,1.03,2.41,2,2_Mon,No
_SPXD,1042.02,1060.55,1042.02,1054.72,1.49,-0.45,18.53,1.78,1.63,1.03,3,3_Tue,Yes
_SPXD,1053.65,1058.02,1050.1,1057.58,1.37,1.49,7.92,0.75,1.78,1.63,4,4_Wed,Yes
_SPXD,1060.03,1070.67,1060.03,1065.48,0.27,1.37,10.64,1.01,0.75,1.78,5,5_Thu,Yes
_SPXD,1065.28,1071.51,1063,1071.49,0.75,0.27,8.51,0.8,1.01,0.75,6,6_Fri,Yes
_SPXD,1071.63,1079.46,1071.63,1076.19,0.56,0.75,7.83,0.73,0.8,1.01,2,2_Mon,Yes
_SPXD,1074.96,1075.3,1066.71,1073.19,0.44,0.56,8.59,0.8,0.73,0.8,3,3_Tue,No
_SPXD,1078.68,1093.17,1078.68,1092.02,-0.28,0.44,14.49,1.35,0.8,0.73,4,4_Wed,No
_SPXD,1090.36,1096.56,1086.41,1096.56,1.75,-0.28,10.15,0.93,1.35,0.8,5,5_Thu,Yes
_SPXD,1094.67,1094.67,1081.53,1087.68,0.42,1.75,13.14,1.2,0.93,1.35,6,6_Fri,No
_SPXD,1088.22,1100.17,1086.48,1097.91,-0.81,0.42,13.69,1.26,1.2,0.93,2,2_Mon,No
_SPXD,1098.64,1098.64,1086.16,1091.06,0.94,-0.81,12.48,1.14,1.26,1.2,3,3_Tue,No
_SPXD,1090.36,1101.36,1080.77,1081.4,-0.62,0.94,20.59,1.89,1.14,1.26,4,4_Wed,No
_SPXD,1080.96,1095.21,1074.31,1092.91,-0.89,-0.62,20.9,1.93,1.89,1.14,5,5_Thu,No
_SPXD,1095.62,1095.83,1075.49,1079.6,1.06,-0.89,20.34,1.86,1.93,1.89,6,6_Fri,No
_SPXD,1080.36,1091.75,1065.23,1066.95,-1.22,1.06,26.52,2.46,1.86,1.93,2,2_Mon,No
_SPXD,1067.54,1072.48,1060.62,1063.41,-1.17,-1.22,11.86,1.11,2.46,1.86,3,3_Tue,No
_SPXD,1061.51,1063.26,1042.19,1042.63,-0.33,-1.17,21.07,1.98,1.11,2.46,4,4_Wed,No
_SPXD,1043.69,1066.83,1043.69,1066.11,-1.95,-0.33,23.14,2.22,1.98,1.11,5,5_Thu,No
_SPXD,1065.41,1065.41,1033.38,1036.19,2.25,-1.95,32.03,3,2.22,1.98,6,6_Fri,No
_SPXD,1036.18,1052.18,1029.38,1042.88,-2.81,2.25,22.8,2.2,3,2.22,2,2_Mon,No
_SPXD,1040.92,1046.36,1033.94,1045.41,0.65,-2.81,12.42,1.19,2.2,3,3,3_Tue,Yes
_SPXD,1047.14,1061,1045.15,1046.5,0.24,0.65,15.85,1.52,1.19,2.2,4,4_Wed,Yes
_SPXD,1047.3,1066.65,1047.3,1066.63,0.1,0.24,19.35,1.85,1.52,1.19,5,5_Thu,Yes
_SPXD,1064.95,1071.48,1059.32,1069.3,1.92,0.1,12.16,1.14,1.85,1.52,6,6_Fri,Yes
_SPXD,1072.31,1093.19,1072.31,1093.08,0.25,1.92,20.88,1.95,1.14,1.85,2,2_Mon,Yes
_SPXD,1091.86,1096.42,1087.4,1093.01,2.22,0.25,9.02,0.83,1.95,1.14,3,3_Tue,No
_SPXD,1096.04,1105.37,1093.81,1098.51,-0.01,2.22,11.56,1.06,0.83,1.95,4,4_Wed,No
_SPXD,1098.31,1101.97,1084.9,1087.24,0.5,-0.01,17.07,1.55,1.06,0.83,5,5_Thu,No
_SPXD,1087.59,1097.79,1085.33,1093.48,-1.03,0.5,12.46,1.15,1.55,1.06,6,6_Fri,No
_SPXD,1094.13,1113.69,1094.13,1109.3,0.57,-1.03,19.56,1.79,1.15,1.55,2,2_Mon,Yes
_SPXD,1109.22,1110.52,1102.19,1110.32,1.45,0.57,8.33,0.75,1.79,1.15,3,3_Tue,Yes
_SPXD,1109.44,1111.1,1102.7,1109.8,0.09,1.45,8.4,0.76,0.75,1.79,4,4_Wed,No
_SPXD,1106.44,1106.44,1088.4,1094.9,-0.05,0.09,18.04,1.63,0.76,0.75,5,5_Thu,No
_SPXD,1094.66,1094.66,1086.81,1091.38,-1.34,-0.05,7.85,0.72,1.63,0.76,6,6_Fri,No
_SPXD,1094.86,1112.38,1094.86,1106.24,-0.32,-1.34,17.52,1.61,0.72,1.63,2,2_Mon,No
_SPXD,1105.83,1107.56,1097.63,1105.65,1.36,-0.32,9.93,0.9,1.61,0.72,3,3_Tue,No
_SPXD,1106.49,1111.18,1104.75,1110.63,-0.05,1.36,6.43,0.58,0.9,1.61,4,4_Wed,No
_SPXD,1105.47,1105.47,1083.74,1091.49,0.45,-0.05,21.73,1.96,0.58,0.9,6,6_Fri,No
_SPXD,1091.07,1097.24,1086.25,1095.63,-1.72,0.45,10.99,1.01,1.96,0.58,2,2_Mon,No
_SPXD,1098.89,1112.28,1098.89,1108.86,0.38,-1.72,13.39,1.22,1.01,1.96,3,3_Tue,Yes
